"","Fri","Mon","Sat","Sun","Thu","Tue","Wed","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","day_index","day_of_year","year","temp","dewp","slp","visib","wdsp","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"1299",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1318,223,2016,73.1,69,1022.3,10,7.9,999.9,84,66.9,0,0,0,0.550295857988166
"1300",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1319,224,2016,67.7,61.7,1024.1,8.7,5.8,999.9,81,57.9,0,0,1,0.382642998027613
"1301",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320,225,2016,68.3,63.6,1014.5,9.6,9,999.9,75.9,63,0,0,0,0.289940828402367
"1302",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1321,226,2016,69.1,62.1,1015.2,10,8.5,999.9,81,63,0,0,0,0.422090729783037
"1303",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1322,227,2016,74.2,65,1009,8.1,9.9,999.9,82,66.9,0,0,1,0.345167652859961
"1304",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1323,228,2016,70.6,67.2,1023.2,9.9,8.6,999.9,80.1,64,0,0,0,0.499013806706114
"1305",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1324,229,2016,74.4,64.2,1020.3,7.7,8.3,999.9,81,66.9,0,0,1,0.510848126232742
"1306",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1325,230,2016,66.9,61.9,1018.6,9.7,8.4,999.9,75,61,0.11,0,0,0.467455621301775
"1307",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1326,231,2016,74.4,65.7,1013.3,10,8.2,999.9,81,64.9,0,0,0,0.674556213017751
"1308",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1327,232,2016,75.9,73.3,1012.7,5.4,9.2,999.9,82.9,71.1,0,0,1,0.49112426035503
"1309",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1328,233,2016,71.7,66.5,1020.5,10,10.4,999.9,77,63,0,0,0,0.579881656804734
"1310",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1329,234,2016,68.2,62.4,1018.3,9.3,9.2,999.9,75,64,0.55,0,0,0.402366863905325
"1311",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1330,235,2016,77.5,69.4,1017.9,8.8,8.5,19,84,70,0,0,0,0.548323471400395
"1312",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1331,236,2016,67.4,60,1020.7,10,7.7,999.9,73.9,61,0,0,0,0.635108481262327
"1313",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1332,237,2016,71.3,67.5,1009.4,9.8,10.7,999.9,75.9,55,0,0,0,0.420118343195266
"1314",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1333,238,2016,75.3,73.3,1013.5,4.6,9.9,19,80.1,69.8,0.01,0,1,0.307692307692308
"1315",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1334,239,2016,73.8,66.7,1011,6.7,10.4,19,81,63,0.47,0,1,0.599605522682446
"1316",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1335,240,2016,72.5,66.3,1019,9.8,9.5,22,82.9,57.9,0,0,0,0.607495069033531
"1317",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1336,241,2016,73.6,71.8,1018.5,4.7,11.1,999.9,79,66.9,0.05,0,1,0.605522682445759
"1318",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1337,242,2016,74.3,72.2,1012.8,4.5,12.3,24.1,79,71.1,0,0,1,0.717948717948718
"1319",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1338,243,2016,69,52.6,1023.1,10,10.4,26,81,64,0.01,0,0,0.536489151873767
"1320",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1339,244,2016,76.5,70,1014.4,8.4,14.7,28,82,70,0,0,0,0.577909270216962
"1321",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1340,245,2016,67.2,57.8,1020.9,10,3.7,999.9,79,57.9,0,0,0,0.581854043392505
"1322",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1341,246,2016,71.5,67,1011.2,9.7,6.8,999.9,77,66.9,0,0,0,0.611439842209073
"1323",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1342,247,2016,55.2,41.1,1021.6,10,5.3,999.9,64.9,44.1,0,0,0,0.50887573964497
"1324",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1343,248,2016,57.7,47.7,1026.5,10,6.4,15,66.9,48,0,0,0,0.818540433925049
"1325",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1344,249,2016,63.2,57.5,1022,10,5.7,999.9,75,55.9,0,0,0,0.26232741617357
"1326",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1345,250,2016,71.1,69.3,1019.3,8.7,5.6,999.9,75,66,0.22,0,0,0.500986193293886
"1327",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1346,251,2016,62.6,57.6,1024.5,9.7,6,999.9,73,48,0,0,0,0.554240631163708
"1328",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1347,252,2016,66.3,62.1,1016.5,9.5,5.8,999.9,79,55.9,0,0,1,0.881656804733728
"1329",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1348,253,2016,70,64.4,1020.2,5.3,6.4,999.9,77,62.1,0.07,0,1,0.504930966469428
"1330",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1349,254,2016,64.1,55.9,1023,10,8.9,999.9,71.1,55.9,0,0,0,0.816568047337278
"1331",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1350,255,2016,71.4,68.3,1011.2,5.9,10.3,999.9,79,66,0.16,0,1,0.690335305719921
"1332",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1351,256,2016,68.5,66.8,1012,6.3,9,999.9,77,66,0.01,0,1,0.694280078895464
"1333",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1352,257,2016,71,68.8,1018.7,7.6,8.1,20,75,68,0,0,0,0.621301775147929
"1334",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1353,258,2016,71.9,67,1016.5,6.7,7,999.9,79,68,0,0,1,0.45956607495069
"1335",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1354,259,2016,70.6,67.3,1019.6,9.3,11.1,999.9,75,66.9,0,0,0,0.335305719921105
"1336",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1355,260,2016,65.1,52.1,1021.9,10,7.9,999.9,78.1,55.9,0,0,0,0.55818540433925
"1337",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1356,261,2016,68.4,61.8,1018.3,10,12.4,22.9,73.9,57.9,0,0,0,0.816568047337278
"1338",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1357,262,2016,57.6,39.4,1018.8,10,10.8,24.1,66,48,0,0,0,0.408284023668639
"1339",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1358,263,2016,65.4,59.8,1015.4,7.1,11,24.1,66.9,60.1,0.01,0,0,0.579881656804734
"1340",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1359,264,2016,70.3,66.8,1016.3,8.4,13.1,26,77,64.9,0.01,0,0,0.55818540433925
"1341",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1360,265,2016,60.7,49.5,1017.5,10,12.7,24.1,75.9,50,0.07,0,0,0.487179487179487
"1342",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361,266,2016,69.2,63.2,1015.1,9.4,9.9,21,77,62.1,0.05,0,0,0.654832347140039
"1343",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1362,267,2016,71.3,67.8,1015.3,6.4,11.9,24.1,78.1,64.9,0,0,1,0.341222879684418
"1344",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1363,268,2016,60.1,54.5,1028.7,7.8,15.6,28.9,63,57.9,0.01,0,0,1
"1345",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1364,269,2016,63.1,60.7,1018.8,5.7,11.3,27,66.2,60.1,1,0,0,0.536489151873767
"1346",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1365,270,2016,60,54.9,1027.1,9.3,17.8,28.9,64.9,57.9,0.01,0,0,0.510848126232742
"1347",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1366,271,2016,65.3,57.4,1022,10,12.7,28.9,73,55.9,0,0,0,0.199211045364892
"1348",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1367,272,2016,69.9,65.8,1014.3,7.9,15.2,31.1,75.9,62.1,1.25,0,0,0.514792899408284
"1349",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1368,273,2016,64.5,53.4,1022,10,14.4,29.9,73.9,53.1,0,0,0,0.773175542406312
"1350",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1369,274,2016,64,59.8,1017.8,7,23.8,49,73,59,0,0,0,0.106508875739645
"1351",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1370,275,2016,55.6,49.7,1025.3,6.9,2.7,999.9,70,44.1,0,0,1,0.767258382642998
"1352",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1371,276,2016,52.8,46.7,1028.3,10,5.2,999.9,63,42.1,0,0,0,0.26232741617357
"1353",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1372,277,2016,57.3,50.9,1025.6,10,5.8,999.9,66,48.9,0,0,0,0.78698224852071
"1354",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1373,278,2016,60.5,56.1,1016.2,9.9,4.4,999.9,66,57,0,0,0,0.2465483234714
"1355",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1374,279,2016,50.5,38.8,1029.1,10,6.2,999.9,60.1,41,0,0,0,0.544378698224852
"1356",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1375,280,2016,59.6,56.6,1020.1,9.9,7.3,999.9,66.9,42.1,0,0,0,0.773175542406312
"1357",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1376,281,2016,61.3,59.2,1017.8,4.4,9,999.9,64.9,59,1.22,0,1,0.238658777120316
"1358",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1377,282,2016,63.8,61.6,1014.1,4.6,6.8,999.9,73.9,59,0,0,1,0.443786982248521
"1359",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1378,283,2016,58.7,55.5,1020.5,8.5,7.7,999.9,70,44.1,0,0,1,0.528599605522682
"1360",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1379,284,2016,54.3,42.2,1029,10,10.1,20,60.1,46.9,0.03,0,0,0.73767258382643
"1361",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1380,285,2016,65.6,62.5,1013.9,6.4,11.2,999.9,71.1,59,0,0,0,0.613412228796844
"1362",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1381,286,2016,46.5,36.4,1029.3,9.8,8.2,22,52,39.9,0,0,0,0.919132149901381
"1363",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1382,287,2016,61.1,52.4,1010.9,9.3,11,22.9,69.1,46.9,0,0,0,0.378698224852071
"1364",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1383,288,2016,64.5,59,1013.4,8.4,10,999.9,72,60.1,0,0,0,0.433925049309665
"1365",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1384,289,2016,58.7,53.2,1026.1,10,12.9,20,62.1,55.4,0,0,0,0.650887573964497
"1366",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1385,290,2016,64.6,62.1,1010.7,6,12.9,24.1,70,52,0.01,0,1,0.958579881656805
"1367",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1386,291,2016,62,60.2,1021.1,1.7,14,28,64.9,59,1.63,0,1,0.42603550295858
"1368",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1387,292,2016,55.2,47.6,1023.1,10,9.3,999.9,66,39.9,0,0,0,0.272189349112426
"1369",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1388,293,2016,60.4,54.3,1021.3,9.1,10.5,24.1,71.1,52,0,0,1,0.585798816568047
"1370",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1389,294,2016,48.3,41.9,1018.8,8.2,12.5,26,52,42.1,0.49,0,0,0.571992110453649
"1371",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1390,295,2016,49.1,29.5,1017.6,10,14.1,28,61,45,0,0,0,0.396449704142012
"1372",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1391,296,2016,44.7,28.1,1025.3,10,14.9,27,53.1,41,0,0,0,0.67258382642998
"1373",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1392,297,2016,60.5,54.2,1023.5,9.7,12.4,27,66,55.9,0.01,0,0,0.31163708086785
"1374",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1393,298,2016,57.5,41.6,1009.5,9.9,12.5,27,61,50,0.07,0,0,0.41025641025641
"1375",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1394,299,2016,55.9,45.7,1022.4,10,14.2,27,66.9,48,0,0,0,0.792899408284024
"1376",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1395,300,2016,51,44.8,1015.3,8.8,15.8,38.1,59,46,0.01,0,0,0.49112426035503
"1377",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1396,301,2016,51.8,46.3,1015.4,7.7,18.6,38.1,59,39.9,0.78,0,0,0.854043392504931
"1378",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1397,302,2016,61.3,58.9,993.1,3.5,12.2,36.9,70,50,0.01,0,1,0.520710059171598
"1379",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1398,303,2016,53.7,35.4,1003,10,21.3,45.1,64,50,0.01,0,0,0.333333333333333
"1380",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1399,304,2016,62.2,59.7,1013.8,6.4,13.8,48,69.1,46.9,0,0,0,0.226824457593688
"1381",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1400,305,2016,54.1,43.8,1016.8,8,24.8,49,57,51.8,3.76,0,0,0.343195266272189
"1382",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1401,306,2016,46.2,37.1,1027.3,10,4.4,999.9,53.1,34,0.01,0,0,0.723865877712032
"1383",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1402,307,2016,51.6,46.1,1009.9,8.8,4.6,999.9,61,39,0,0,1,0.347140039447732
"1384",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1403,308,2016,42.2,34.3,1025.6,10,6,15,48.9,30,0,0,0,0.124260355029586
"1385",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1404,309,2016,47.2,38.2,1020.5,10,7.1,999.9,57,39,0,0,0,0.502958579881657
"1386",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1405,310,2016,48.6,43.1,1023.9,10,6.9,999.9,51.1,34,0,0,0,0.177514792899408
"1387",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1406,311,2016,47.8,33.6,1020.6,10,7.9,999.9,55.9,36,0,0,0,0.514792899408284
"1388",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1407,312,2016,47,45,1018.2,6.8,6.3,999.9,48.9,41,0,0,1,0.193293885601578
"1389",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1408,313,2016,54.4,44.6,1015.9,9.6,10.8,999.9,62.1,46.9,0,0,0,0.597633136094675
"1390",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1409,314,2016,58.8,56.2,1014.6,5.1,8.4,21,63,51.1,0,0,1,0.63905325443787
"1391",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1410,315,2016,48.6,43,1011.2,9.6,8.4,24.1,57,41,0,0,0,0.674556213017751
"1392",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1411,316,2016,55.9,49.9,1024.1,10,9.9,999.9,63,34,0,0,0,0.591715976331361
"1393",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1412,317,2016,50.1,47.2,1012.9,6.6,12.3,25.1,54,48,0,0,0,0.644970414201183
"1394",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1413,318,2016,53.6,44.3,1015.1,10,12.1,22.9,63,48.9,0,0,0,0.812623274161736
"1395",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1414,319,2016,43.4,34.6,1014.3,10,13.2,24.1,48.9,39.9,0.05,0,0,0.199211045364892
"1396",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1415,320,2016,39.5,26.7,1019.2,10,11.2,25.1,46.9,33.1,0,0,0,0.556213017751479
"1397",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1416,321,2016,54.8,50.1,1014.2,8.6,9.9,27,62.1,46.9,0,0,0,0.741617357001972
"1398",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1417,322,2016,49.4,40.5,1011.2,10,10.9,27,61,44.1,0,0,0,0.67258382642998
"1399",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1418,323,2016,37.1,23.3,1019.9,10,12,25.1,44.1,30.9,0,0,0,0.871794871794872
"1400",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1419,324,2016,43.8,38.5,1021.7,8.5,9.7,27,53.6,33.1,0,0,0,0.763313609467456
"1401",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1420,325,2016,49.9,42.3,1019.1,9,10.5,28.9,55.9,36,0,0,0,0.329388560157791
"1402",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1421,326,2016,51.3,36.2,1017.2,10,14.2,28,57,37.9,0,0,0,0.301775147928994
"1403",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1422,327,2016,42.1,25.4,1019.6,10,13.9,29.9,46,39,0,0,0,0.469428007889546
"1404",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1423,328,2016,52.9,51.3,1013.1,4.1,12.6,33,57.2,48.2,1.05,0,1,0.719921104536489
"1405",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1424,329,2016,50.9,44.1,1014.8,10,18,28.9,55,41,0,0,0,0.810650887573965
"1406",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1425,330,2016,54.9,41,1003.5,10,16,34,63,46.9,0,0,0,0.591715976331361
"1407",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1426,331,2016,37.7,21.4,1009,10,15.1,33,43,34,0,0,0,0.788954635108481
"1408",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1427,332,2016,54.4,49.5,1006.4,8,12.8,32.1,59,51.1,0.5,0,0,0.670611439842209
"1409",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1428,333,2016,47.4,36.7,1026.2,9.6,18.8,31.1,54,43,0.35,0,0,0.658777120315582
"1410",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1429,334,2016,47,42.3,996,5.5,14.4,36.9,50,41,0.13,0,1,0.323471400394477
"1411",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1430,335,2016,38.8,23.3,998.3,10,21.2,39,51.1,37,0.07,0,0,0.629191321499014
"1412",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1431,336,2016,42.8,37.1,1013.5,8.8,7.6,19,46,39,0.14,0,0,0.536489151873767
"1413",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1432,337,2016,29.9,13.3,1031.6,10,7.5,15.9,36,24.1,0,0,0,0.309664694280079
"1414",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1433,338,2016,34.8,25.3,1033.2,10,7,999.9,41,30,0,0,0,0.698224852071006
"1415",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1434,339,2016,42.7,35.1,1012.7,9.8,6.4,22.9,46.9,37,0.02,0,0,0.532544378698225
"1416",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1435,340,2016,38.8,29,1019.7,10,9.7,18.1,43,30,0,0,0,0.613412228796844
"1417",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1436,341,2016,36.4,25.6,1038.3,10,10.2,999.9,46,28.9,0,0,0,0.0571992110453649
"1418",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1437,342,2016,37.9,30.9,1018.6,9.5,6.6,18.1,46.9,26.1,0,0,0,0.840236686390533
"1419",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1438,343,2016,38.9,32.3,1017.7,10,6.5,999.9,46,27,0,0,0,0.660749506903353
"1420",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1439,344,2016,41.2,31.1,1013.7,9.8,8.2,22,44.1,35.1,0,0,0,0.63905325443787
"1421",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1440,345,2016,39.1,26.8,1014.2,10,9.8,22,53.1,34,0.06,0,0,0.357001972386588
"1422",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1441,346,2016,28.2,9.9,1023.9,10,12.8,22,39.9,24.1,0,0,0,0.374753451676529
"1423",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1442,347,2016,39.7,26.9,1017.1,9.8,9.7,24.1,53.1,35.1,0.83,0,0,0.522682445759369
"1424",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1443,348,2016,39,28.8,1023.3,10,12.7,24.1,46,27,0,0,0,0.644970414201183
"1425",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1444,349,2016,43.8,28.3,1009.8,10,15.1,28,50,39.9,0,0,0,0.447731755424063
"1426",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1445,350,2016,46.4,32.8,1007.7,10,12.9,28,57,43,0.06,0,0,0.641025641025641
"1427",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1446,351,2016,36.6,19.2,1013.3,10,15.4,28.9,46.9,34,0,0,0,0.662721893491124
"1428",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1447,352,2016,41.7,31.3,1017,10,11.9,28.9,46.9,30.9,0.02,0,0,0.682445759368836
"1429",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1448,353,2016,40.4,30.7,1026.1,10,12.5,28,48.9,35.1,0.25,0,0,0
"1430",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1449,354,2016,35.3,22.9,1032.7,9.9,14.1,26,57.9,30,0,0,0,0.70414201183432
"1431",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1450,355,2016,44.1,39.3,1024.7,8.2,10.7,28.9,48.9,36,0,0,0,0.372781065088757
"1432",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1451,356,2016,53.4,49.7,1003.2,6.6,15.6,29.9,57,48.9,0.1,0,1,0.727810650887574
"1433",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1452,357,2016,35.8,21.1,1016.6,10,14.1,35,44.1,30,0,0,0,0.19723865877712
"1434",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1453,358,2016,38.2,24.3,1019.2,10,14.6,33,48,34,0,0,0,0.230769230769231
"1435",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1454,359,2016,37.3,29.4,1016.5,8.6,10.3,33,48.9,24.1,0,0,0,0.349112426035503
"1436",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1455,360,2016,43.6,40.4,1015.5,6.5,14.2,34,53.1,25,0.16,0,0,0.591715976331361
"1437",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1456,361,2016,36.2,31.3,1023.4,5.9,11.5,32.1,52,12,0.05,0,0,0.50887573964497
"1438",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1457,362,2016,49.8,46.9,1013.8,4.4,17.5,35,53.1,44.1,0,0,1,0.402366863905325
"1439",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1458,363,2016,49.8,48,1012.5,2.5,13.2,35,57,43,0.48,0,1,0.307692307692308
"1440",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1459,364,2016,29.8,14,1008.6,8.8,13.8,38.1,44.1,19.9,0.01,0,1,0.757396449704142
"1441",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1460,365,2016,40.4,29.9,999.5,9.5,18.2,39,50,24.1,0.63,0,0,0.429980276134122
"1442",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1461,366,2016,18.2,-2.1,1023.1,10,17.8,49,23,12.9,0,0,0,0.842209072978304
"1443",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1462,1,2017,39.9,32.5,1015.5,10,4.3,999.9,45,37,0,0,0,0.483126110124334
"1444",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1463,2,2017,37.4,28.7,1032,10,7.1,999.9,50,26.1,0.03,0,0,0.206039076376554
"1445",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1464,3,2017,31.7,25.8,1015.2,6.1,8.9,999.9,41,28.9,0.03,0,1,0.474245115452931
"1446",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1465,4,2017,40,30.9,1023.1,9.6,8.4,21,44.1,37,0,0,0,0.575488454706927
